,Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,valcrop
2400,2013,Hassan,13283,3605.4,27.0,Gravelly sand,Drip,127919.0,59.5,Pepper,216396,10
2401,2014,Hassan,52119,3605.4,27.0,Gravelly sand,Basin,75340.0,55.0,Pepper,2644,10
2402,2015,Hassan,725,2903.1,27.2,Gravelly sand,Basin,29170.0,53.0,Pepper,44235,10
2403,2016,Hassan,12885,2903.1,27.2,Gravelly sand,Basin,1901.0,53.5,Pepper,203317,10
2404,2017,Hassan,51179,2903.1,27.2,Gravelly sand,Basin,972.0,52.5,Pepper,2134,10
2405,2018,Hassan,468,2996.6,27.0,Gravelly sand,Basin,874.0,56.0,Pepper,45186,10
2406,2019,Hassan,11841,2996.6,27.0,Gravelly sand,Basin,592.0,57.0,Pepper,238542,10
2407,2004,Hassan,50975,2996.6,27.0,Gravelly sand,Basin,864.0,57.5,Pepper,1516,10
2408,2005,Hassan,206,3522.8,27.0,Gravelly sand,Basin,5373.0,57.0,Arecanut,200000,0
2409,2006,Hassan,10922,3522.8,27.0,Gravelly sand,Basin,6589.0,55.0,Arecanut,4847,0
2410,2007,Hassan,51390,3522.8,27.0,Gravelly sand,Basin,5107.0,56.0,Arecanut,51239,0
2411,2008,Hassan,177,2746.2,27.2,Gravelly sand,Basin,5518.0,54.0,Arecanut,216396,0
2412,2009,Hassan,10723,2746.2,27.2,Gravelly sand,Basin,4912.0,58.0,Arecanut,2644,0
2413,2010,Hassan,51709,3360.0,27.2,Gravelly sand,Basin,3830.0,58.0,Arecanut,44235,0
2414,2011,Hassan,146,3360.0,27.1,Gravelly sand,Basin,4.0,59.0,Arecanut,203317,0
2415,2012,Hassan,10910,3360.0,27.1,Gravelly sand,Basin,9.0,50.0,Arecanut,2134,0
2416,2013,Hassan,51355,3605.4,27.1,Gravelly sand,Basin,12.0,54.0,Arecanut,45186,0
2417,2014,Hassan,160,3605.4,26.8,Gravelly sand,Basin,2089.0,53.0,Arecanut,238542,0
2418,2015,Hassan,10912,3605.4,26.8,Gravelly sand,Basin,2810.0,52.0,Arecanut,1516,0
2419,2016,Hassan,51353,3512.4,26.8,Gravelly sand,Basin,841.0,51.0,Arecanut,57259,0
2420,2017,Hassan,1279,3512.4,37.0,Gravelly sand,Basin,3550.0,57.0,Arecanut,234779,0
2421,2018,Hassan,13283,3512.4,37.0,Gravelly sand,Basin,109.0,57.0,Arecanut,1493,0
2422,2012,Hassan,52119,3296.0,37.0,Gravelly sand,Basin,3368.0,60.0,Arecanut,64409,0
2423,2013,Hassan,725,3296.0,38.0,Gravelly sand,Basin,3671.0,57.0,Ginger,249978,7
2424,2014,Hassan,12885,3296.0,38.0,Gravelly sand,Basin,2404.0,57.0,Ginger,637,7
2425,2015,Hassan,51179,3550.0,38.0,Gravelly sand,Basin,2805.0,54.0,Ginger,43311,7
2426,2016,Hassan,468,3550.0,39.0,Gravelly sand,Basin,2331.0,54.5,Ginger,24848,7
2427,2017,Hassan,11841,3550.0,39.0,Gravelly sand,Basin,2088.0,56.6,Ginger,761,7
2428,2018,Hassan,50975,3654.0,39.0,Gravelly sand,Basin,2628.0,55.5,Ginger,45608,7
2429,2019,Hassan,206,3654.0,40.0,Gravelly sand,Basin,1939.0,58.5,Ginger,234581,7
2430,2004,Hassan,10922,3654.0,40.0,Gravelly sand,Basin,1871.0,59.5,Ginger,646,7
2431,2005,Hassan,51390,233.0,40.0,Gravelly sand,Basin,1868.0,55.0,Ginger,43562,7
2432,2006,Hassan,177,233.0,41.0,Gravelly sand,Basin,127919.0,53.0,Ginger,200000,7
2433,2007,Hassan,10723,233.0,41.0,Gravelly sand,Basin,75340.0,53.5,Ginger,4847,7
2434,2008,Hassan,51709,234.0,41.0,Gravelly sand,Basin,29170.0,52.5,Ginger,51239,7
2435,2009,Hassan,146,234.0,42.0,Gravelly sand,Basin,1901.0,56.0,Ginger,216396,7
2436,2010,Hassan,10910,234.0,42.0,Gravelly sand,Basin,972.0,57.0,Ginger,2644,7
2437,2011,Hassan,51355,3105.0,42.0,Gravelly sand,Basin,874.0,57.5,Ginger,44235,7
2438,2012,Hassan,160,3105.0,43.0,Gravelly sand,Basin,592.0,57.0,Tea,203317,11
2439,2013,Hassan,10912,3105.0,43.0,Gravelly sand,Basin,864.0,55.0,Tea,2134,11
2440,2014,Hassan,51353,236.0,27.0,Loam,Basin,5373.0,56.0,Tea,45186,11
2441,2015,Hassan,1279,236.0,27.0,Loam,Basin,6589.0,54.0,Tea,238542,11
2442,2016,Hassan,13283,2903.1,27.0,Loam,Basin,5107.0,58.0,Tea,1516,11
2443,2017,Hassan,52119,2903.1,27.0,Loam,Basin,5518.0,58.0,Tea,57259,11
2444,2018,Hassan,725,2903.1,27.0,Loam,Spray,4912.0,59.0,Tea,234779,11
2445,2011,Hassan,12885,2996.6,27.0,Loam,Spray,3830.0,50.0,Tea,1493,11
2446,2012,Hassan,51179,2996.6,27.2,Loam,Spray,313547.0,54.0,Tea,64409,11
2447,2013,Hassan,468,2996.6,27.2,Loam,Spray,2783.0,53.0,Tea,249978,11
2448,2014,Hassan,11841,3522.8,27.2,Loam,Spray,1533.0,52.0,Tea,637,11
2449,2015,Hassan,50975,3522.8,27.0,Loam,Spray,1647.0,51.0,Tea,43311,11
2450,2016,Hassan,206,3522.8,27.0,Loam,Spray,975.0,57.0,Tea,24848,11
2451,2017,Hassan,10922,2903.1,27.0,Loam,Spray,2.0,57.0,Tea,761,11
2452,2018,Hassan,51390,2903.1,27.0,Loam,Spray,836.0,60.0,Tea,45608,11
2453,2004,Hassan,177,2903.1,27.0,Loam,Spray,806.0,57.0,Paddy,234581,9
2454,2005,Hassan,10723,2996.6,27.0,Loam,Spray,880.0,57.0,Paddy,646,9
2455,2006,Hassan,51709,2996.6,27.2,Loam,Spray,770.0,54.0,Paddy,43562,9
2456,2007,Hassan,1279,2996.6,27.2,Loam,Spray,395.0,54.5,Paddy,200000,9
2457,2008,Hassan,13283,3522.8,27.2,Loam,Spray,187.0,56.6,Paddy,4847,9
2458,2009,Hassan,52119,3522.8,27.1,Loam,Spray,187.0,55.5,Paddy,51239,9
2459,2010,Hassan,725,3522.8,27.1,Loam,Spray,121.0,58.5,Paddy,216396,9
2460,2011,Hassan,12885,3729.8,27.1,Loam,Spray,103.0,59.5,Paddy,2644,9
2461,2012,Hassan,51179,3729.8,26.8,Loam,Spray,71.0,55.0,Paddy,44235,9
2462,2013,Hassan,468,3729.8,26.8,Loam,Spray,3961.0,53.0,Paddy,203317,9
2463,2014,Hassan,11841,2746.2,26.8,Loam,Spray,4247.0,53.5,Paddy,2134,9
2464,2015,Hassan,50975,2746.2,37.0,Well drained,Spray,3290.0,52.5,Paddy,45186,9
2465,2016,Hassan,206,2746.2,37.0,Well drained,Spray,3138.0,56.0,Paddy,238542,9
2466,2017,Hassan,10922,3360.0,37.0,Well drained,Spray,3423.0,57.0,Paddy,1516,9
2467,2018,Hassan,51390,3360.0,38.0,Well drained,Spray,3899.0,57.5,Paddy,200000,9
2468,2004,Hassan,177,3360.0,38.0,Well drained,Spray,4015.0,57.0,Groundnut,4847,8
2469,2005,Hassan,10723,3605.4,38.0,Well drained,Spray,4279.0,55.0,Groundnut,51239,8
2470,2012,Hassan,51709,3605.4,39.0,Well drained,Spray,4167.0,56.0,Groundnut,216396,8
2471,2013,Hassan,146,3605.4,39.0,Well drained,Spray,4479.0,54.0,Groundnut,2644,8
2472,2014,Hassan,10910,3512.4,39.0,Well drained,Spray,3699.0,58.0,Groundnut,44235,8
2473,2015,Hassan,51355,3512.4,40.0,Well drained,Spray,4904.0,58.0,Groundnut,203317,8
2474,2016,Hassan,160,3512.4,40.0,Well drained,Spray,2821.0,59.0,Groundnut,2134,8
2475,2017,Hassan,10912,3296.0,40.0,Well drained,Spray,3472.0,50.0,Groundnut,45186,8
2476,2018,Hassan,51353,3296.0,41.0,Well drained,Spray,3647.0,54.0,Groundnut,238542,8
2477,2004,Hassan,142,3296.0,41.0,Well drained,Spray,393.0,53.0,Groundnut,1516,8
2478,2005,Hassan,10505,3550.0,41.0,Well drained,Spray,167.0,52.0,Groundnut,57259,8
2479,2006,Hassan,51040,3550.0,42.0,Well drained,Spray,71.0,51.0,Groundnut,234779,8
2480,2007,Hassan,154,3550.0,42.0,Medium textured clay,Spray,52.0,57.0,Groundnut,1493,8
2481,2008,Hassan,10318,3654.0,42.0,Medium textured clay,Spray,313547.0,57.0,Groundnut,64409,8
2482,2009,Hassan,48083,3654.0,43.0,Medium textured clay,Spray,2783.0,60.0,Groundnut,249978,8
2483,2010,Hassan,143,3654.0,27.0,Medium textured clay,Spray,1533.0,57.0,Blackgram,637,1
2484,2011,Hassan,9283,233.0,27.0,Medium textured clay,Spray,1647.0,57.0,Blackgram,43311,1
2485,2012,Hassan,47200,233.0,27.0,Medium textured clay,Spray,975.0,54.0,Blackgram,24848,1
2486,2013,Hassan,158,233.0,27.0,Medium textured clay,Spray,2.0,54.5,Blackgram,761,1
2487,2014,Hassan,8982,234.0,27.0,Medium textured clay,Spray,836.0,56.6,Blackgram,45608,1
2488,2015,Hassan,46990,234.0,27.0,Medium textured clay,Drip,806.0,55.5,Blackgram,234581,1
2489,2016,Hassan,103,234.0,27.2,Medium textured clay,Drip,880.0,58.5,Blackgram,646,1
2490,2017,Hassan,8239,3105.0,27.2,Medium textured clay,Drip,770.0,59.5,Blackgram,43562,1
2491,2018,Hassan,44563,3105.0,27.2,Medium textured clay,Drip,395.0,55.0,Blackgram,200000,1
2492,2019,Hassan,96,3105.0,27.0,Medium textured clay,Drip,187.0,53.0,Blackgram,4847,1
2493,2004,Hassan,6949,236.0,27.0,Medium textured clay,Drip,187.0,53.5,Blackgram,51239,1
2494,2013,Hassan,44663,236.0,27.0,Medium textured clay,Drip,121.0,52.5,Blackgram,216396,1
2495,2014,Hassan,110,2903.1,27.0,Medium textured clay,Drip,103.0,56.0,Blackgram,2644,1
2496,2015,Hassan,6824,2903.1,27.0,Medium textured clay,Drip,71.0,59.5,Blackgram,44235,1
2497,2016,Hassan,43013,2903.1,27.0,Medium textured clay,Drip,3961.0,55.0,Blackgram,203317,1
2498,2017,Hassan,95,2996.6,27.2,Medium textured clay,Drip,4247.0,53.0,Cashew,2134,3
2499,2018,Hassan,6441,2996.6,27.2,Medium textured clay,Drip,3290.0,53.5,Cashew,45186,3
2500,2004,Hassan,4012,2996.6,27.2,Laterite,Drip,3138.0,52.5,Cashew,238542,3
2501,2005,Hassan,4877,3522.8,27.1,Laterite,Drip,3423.0,56.0,Cashew,1516,3
2502,2006,Hassan,4930,3522.8,27.1,Laterite,Drip,3899.0,57.0,Cashew,57259,3
2503,2007,Hassan,4954,3522.8,27.1,Laterite,Drip,4015.0,57.5,Cashew,234779,3
2504,2008,Hassan,5019,2903.1,26.8,Laterite,Drip,4279.0,57.0,Cashew,1493,3
2505,2009,Hassan,5127,2903.1,26.8,Laterite,Drip,4167.0,55.0,Cashew,64409,3
2506,2010,Mangalore,5174,2903.1,26.8,Laterite,Drip,4479.0,56.0,Cashew,249978,3
2507,2011,Mangalore,5294,2996.6,37.0,Laterite,Drip,3699.0,54.0,Cashew,637,3
2508,2012,Mangalore,5474,2996.6,37.0,Laterite,Drip,4904.0,58.0,Cashew,43311,3
2509,2013,Mangalore,5864,2996.6,37.0,Laterite,Drip,2821.0,58.0,Cashew,24848,3
2510,2014,Mangalore,7028,3522.8,38.0,Laterite,Drip,3472.0,59.0,Cashew,761,3
2511,2015,Mangalore,7403,3522.8,38.0,Laterite,Drip,3647.0,50.0,Cashew,45608,3
2512,2016,Mangalore,7501,3522.8,38.0,Laterite,Drip,393.0,54.0,Cashew,234581,3
2513,2017,Mangalore,7714,3729.8,39.0,Laterite,Drip,167.0,53.0,Coconut,646,5
2514,2018,Mangalore,7856,3729.8,39.0,Laterite,Drip,71.0,59.5,Coconut,43562,5
2515,2013,Mangalore,32,3729.8,39.0,Laterite,Drip,52.0,55.0,Coconut,200000,5
2516,2014,Mangalore,1,2746.2,40.0,Laterite,Drip,2570.0,53.0,Coconut,4847,5
2517,2015,Mangalore,30,2746.2,40.0,Laterite,Drip,27170.0,53.5,Coconut,51239,5
2518,2016,Mangalore,6,2746.2,40.0,Laterite,Drip,114744.0,52.5,Coconut,216396,5
2519,2017,Mangalore,15,3360.0,41.0,Laterite,Drip,1402.0,56.0,Coconut,2644,5
2520,2018,Mangalore,4,3360.0,41.0,Laterite,Drip,23456.0,57.0,Coconut,44235,5
2521,2004,Mangalore,39,3360.0,41.0,Laterite,Drip,107809.0,57.5,Coconut,203317,5
2522,2005,Mangalore,6,3605.4,42.0,Laterite,Drip,1132.0,57.0,Coconut,2134,5
2523,2006,Kodagu,12,3605.4,42.0,Laterite,Drip,23960.0,55.0,Coconut,45186,5
2524,2007,Kodagu,3,2903.1,42.0,Laterite,Drip,126487.0,56.0,Coconut,238542,5
2525,2008,Kodagu,17,2903.1,43.0,Laterite,Drip,804.0,54.0,Coconut,1516,5
2526,2009,Kodagu,3,2903.1,43.0,Laterite,Drip,30362.0,58.0,Coconut,200000,5
2527,2010,Kodagu,9,2996.6,128.0,Laterite,Drip,124492.0,58.0,Coconut,4847,5
2528,2011,Kodagu,21,2996.6,129.0,Laterite,Drip,792.0,59.0,Coconut,51239,5
2529,2012,Kodagu,11,2996.6,130.0,Alluvial,Drip,34153.0,50.0,Ginger,216396,7
2530,2013,Kodagu,4,3522.8,131.0,Alluvial,Drip,2570.0,54.0,Ginger,2644,7
2531,2014,Kodagu,15,3522.8,132.0,Alluvial,Drip,27170.0,53.0,Ginger,44235,7
2532,2015,Kodagu,8,3522.8,133.0,Alluvial,Basin,114744.0,59.5,Ginger,203317,7
2533,2016,Kodagu,29,3729.8,134.0,Alluvial,Basin,1402.0,55.0,Ginger,2134,7
2534,2017,Kodagu,1,3729.8,135.0,Alluvial,Basin,23456.0,53.0,Ginger,45186,7
2535,2018,Kodagu,13736,3729.8,136.0,Alluvial,Basin,107809.0,53.5,Ginger,238542,7
2536,2015,Kodagu,14003,2746.2,137.0,Alluvial,Basin,1132.0,52.5,Ginger,1516,7
2537,2016,Kodagu,14179,2746.2,138.0,Alluvial,Basin,23960.0,56.0,Ginger,57259,7
2538,2017,Kodagu,14319,2746.2,139.0,Alluvial,Basin,126487.0,57.0,Ginger,234779,7
2539,2018,Kodagu,14464,3360.0,140.0,Alluvial,Basin,804.0,57.5,Ginger,1493,7
2540,2013,Kodagu,14876,3360.0,141.0,Alluvial,Basin,30362.0,57.0,Ginger,64409,7
2541,2014,Kodagu,14976,3360.0,142.0,Alluvial,Basin,124492.0,55.0,Ginger,249978,7
2542,2015,Kodagu,15009,3605.4,143.0,Alluvial,Basin,792.0,56.0,Ginger,637,7
2543,2016,Kodagu,15114,3605.4,144.0,Alluvial,Basin,34153.0,54.0,Ginger,43311,7
2544,2017,Kodagu,16224,3605.4,27.0,Alluvial,Drip,132551.0,57.0,Coconut,200000,5
2545,2018,Kodagu,17095,3512.4,27.0,Alluvial,Drip,338.0,57.5,Coconut,4847,5
2546,2004,Kodagu,17512,3512.4,27.0,Alluvial,Drip,22966.0,57.0,Coconut,51239,5
2547,2005,Kodagu,17587,3512.4,27.0,Alluvial,Drip,131763.0,55.0,Coconut,216396,5
2548,2006,Kodagu,17771,3296.0,27.0,Alluvial,Drip,404.0,56.0,Coconut,2644,5
2549,2007,Kodagu,17825,3550.0,27.0,Alluvial,Drip,24184.0,54.0,Coconut,44235,5
2550,2008,Kodagu,3147,3550.0,27.2,Alluvial,Drip,124387.0,58.0,Coconut,203317,5
2551,2009,Kodagu,2578,3550.0,27.2,Alluvial,Drip,343.0,58.0,Coconut,2134,5
2552,2010,Kodagu,1591,3654.0,27.2,Alluvial,Drip,23099.0,59.0,Coconut,45186,5
2553,2011,Kodagu,1298,3654.0,27.0,Alluvial,Drip,117825.84,50.0,Coconut,238542,5
2554,2012,Mysuru,4,3654.0,27.0,Sandy loam,Drip,336.0,54.0,Coconut,1516,5
2555,2013,Mysuru,1122,233.0,27.0,Sandy loam,Drip,22594.0,53.0,Coconut,57259,5
2556,2014,Mysuru,917,233.0,27.0,Sandy loam,Drip,116481.07,52.0,Coconut,234779,5
2557,2015,Mysuru,819,233.0,27.0,Sandy loam,Drip,316.0,51.0,Coconut,1493,5
2558,2016,Mysuru,619,234.0,27.0,Sandy loam,Drip,21400.0,57.0,Coconut,64409,5
2559,2017,Mysuru,391,234.0,27.2,Sandy loam,Drip,122102.0,57.0,Coconut,249978,5
2560,2016,Mysuru,211,234.0,27.2,Sandy loam,Drip,382.0,60.0,Coconut,637,5
2561,2017,Mysuru,153,3105.0,27.2,Sandy loam,Drip,19578.0,57.0,Coconut,43311,5
2562,2018,Mysuru,111,3105.0,27.1,Sandy loam,Drip,121037.0,57.0,Coconut,24848,5
2563,2013,Mysuru,76,3105.0,27.1,Sandy loam,Drip,231.0,54.0,Coconut,761,5
2564,2014,Mysuru,53,236.0,27.1,Sandy loam,Drip,18951.0,54.5,Coconut,45608,5
2565,2015,Mysuru,2688,236.0,26.8,Sandy loam,Drip,110579.0,56.6,Coconut,234581,5
2566,2016,Mysuru,2311,2903.1,26.8,Sandy loam,Drip,221.0,55.5,Coconut,646,5
2567,2017,Mysuru,2188,2903.1,26.8,Sandy loam,Drip,15362.0,58.5,Coconut,43562,5
2568,2018,Mysuru,1998,2903.1,37.0,Sandy loam,Drip,120373.0,59.5,Coconut,200000,5
2569,2004,Mysuru,2006,2996.6,37.0,Sandy loam,Drip,291.0,55.0,Coconut,4847,5
2570,2005,Mysuru,2034,2996.6,37.0,Sandy loam,Drip,17231.0,53.0,Coconut,51239,5
2571,2006,Mysuru,2035,2996.6,38.0,Sandy loam,Drip,119359.0,53.5,Coconut,216396,5
2572,2007,Mysuru,2074,3296.0,38.0,Sandy loam,Drip,283.0,52.5,Coconut,2644,5
2573,2008,Mysuru,2127,3550.0,38.0,Sandy loam,Drip,17690.0,56.0,Coconut,44235,5
2574,2009,Mysuru,2090,3550.0,39.0,Sandy loam,Drip,7157.0,57.0,Coconut,203317,5
2575,2010,Mysuru,2059,3550.0,39.0,Sandy loam,Drip,8700.0,57.5,Coconut,2134,5
2576,2011,Mysuru,2050,3654.0,39.0,Sandy loam,Drip,41266.0,57.0,Coconut,45186,5
2577,2012,Mysuru,1865,3654.0,40.0,Sandy loam,Drip,8838.0,55.0,Coconut,238542,5
2578,2013,Mysuru,1841,3654.0,40.0,Sandy loam,Drip,8954.0,56.0,Coconut,1516,5
2579,2014,Mysuru,1799,233.0,40.0,Sandy,Drip,42915.0,54.0,Coconut,57259,5
2580,2015,Mysuru,1468,233.0,41.0,Sandy,Drip,9230.0,58.0,Coconut,234779,5
2581,2016,Mysuru,568,233.0,41.0,Sandy,Drip,44313.0,58.0,Coconut,1493,5
2582,2017,Mysuru,407,234.0,41.0,Sandy,Drip,45820.0,59.0,Coconut,64409,5
2583,2016,Mysuru,177,234.0,42.0,Sandy,Drip,49084.0,50.0,Coconut,249978,5
2584,2017,Mysuru,51,234.0,42.0,Sandy,Drip,86311.0,54.0,Coconut,637,5
2585,2016,Mysuru,173,3105.0,42.0,Sandy,Drip,57642.0,53.0,Coconut,43311,5
2586,2017,Mysuru,201,3105.0,43.0,Sandy,Drip,58405.0,52.0,Coconut,24848,5
2587,2018,Mysuru,206,3105.0,43.0,Sandy,Drip,60751.0,51.0,Coconut,761,5
2588,2013,Mysuru,243,236.0,27.0,Sandy,Basin,109506.0,57.0,Coconut,45608,5
2589,2014,Mysuru,123,236.0,27.0,Sandy,Basin,114.0,57.0,Coconut,234581,5
2590,2015,Mysuru,82,2903.1,27.0,Sandy,Basin,3.0,60.0,Coconut,646,5
2591,2016,Mysuru,74,2903.1,27.0,Sandy,Basin,95.0,57.0,Coconut,43562,5
2592,2017,Mysuru,18,2903.1,27.0,Sandy,Basin,19.0,57.0,Coconut,200000,5
2593,2018,Mysuru,37,2996.6,27.0,Sandy,Basin,54.0,54.0,Coconut,4847,5
2594,2004,Mysuru,35,2996.6,27.2,Sandy,Basin,13.0,54.5,Coconut,51239,5
2595,2005,Mysuru,5974,2996.6,27.2,Sandy,Basin,123.0,56.6,Coconut,216396,5
2596,2006,Mysuru,6631,2903.1,27.2,Sandy,Basin,19.0,55.5,Coconut,2644,5
2597,2007,Mysuru,6705,2903.1,27.0,Sandy,Basin,32.0,58.5,Coconut,44235,5
2598,2008,Mysuru,5876,2903.1,27.0,Sandy,Basin,8.0,59.5,Coconut,203317,5
2599,2009,Mysuru,326,2996.6,27.0,Sandy,Basin,50.0,55.0,Coconut,2134,5
2600,2010,Mysuru,6470,2996.6,27.0,Sandy loam,Basin,10.0,53.0,Coconut,45186,5
2601,2011,Mysuru,6709,2996.6,27.0,Sandy loam,Basin,29.0,53.5,Coconut,238542,5
2602,2012,Mysuru,6186,3522.8,27.0,Sandy loam,Basin,44.0,52.5,Coconut,1516,5
2603,2013,Mysuru,6503,3522.8,27.2,Sandy loam,Basin,33.0,56.0,Coconut,57259,5
2604,2014,Mysuru,5220,3522.8,27.2,Sandy loam,Basin,14.0,57.0,Coconut,234779,5
2605,2015,Mysuru,4677,3729.8,27.2,Sandy loam,Basin,56.0,57.5,Coconut,1493,5
2606,2016,Mysuru,4803,3729.8,27.1,Sandy loam,Basin,26.0,57.0,Coconut,64409,5
2607,2017,Mysuru,3739,3729.8,27.1,Sandy loam,Basin,98.0,55.0,Coconut,249978,5
2608,2017,Mysuru,3529,2746.2,27.1,Sandy loam,Basin,3.0,56.0,Coconut,200000,5
2609,2016,Kasaragodu,3649,2746.2,26.8,Sandy loam,Basin,58637.0,54.0,Coconut,4847,5
2610,2017,Kasaragodu,1374,2746.2,26.8,Sandy loam,Basin,59777.0,58.0,Coconut,51239,5
2611,2018,Kasaragodu,933,3360.0,26.8,Sandy loam,Basin,60528.0,58.0,Coconut,216396,5
2612,2013,Kasaragodu,345,3360.0,37.0,Sandy loam,Basin,61126.0,59.0,Coconut,2644,5
2613,2014,Kasaragodu,29,3360.0,37.0,Sandy loam,Basin,623687.0,50.0,Coconut,44235,5
2614,2015,Kasaragodu,11,3605.4,37.0,Sandy loam,Basin,63504.0,54.0,Coconut,203317,5
2615,2016,Kasaragodu,10,3605.4,38.0,Sandy loam,Basin,63931.0,53.0,Coconut,2134,5
2616,2017,Kasaragodu,7,3605.4,38.0,Sandy loam,Basin,73730.0,52.0,Coconut,45186,5
2617,2018,Kasaragodu,10,3512.4,38.0,Sandy loam,Basin,118416.0,51.0,Coconut,238542,5
2618,2004,Kasaragodu,56,3512.4,39.0,Sandy loam,Basin,130132.0,57.0,Coconut,1516,5
2619,2005,Kasaragodu,68,3512.4,39.0,Sandy loam,Basin,154889.0,57.0,Coconut,57259,5
2620,2006,Kasaragodu,56,3296.0,39.0,Sandy loam,Basin,171739.0,60.0,Coconut,234779,5
2621,2007,Kasaragodu,66,3296.0,40.0,Sandy loam,Basin,172475.0,57.0,Coconut,1493,5
2622,2008,Kasaragodu,55,3296.0,40.0,Sandy loam,Basin,177939.0,57.0,Coconut,64409,5
2623,2009,Kasaragodu,42,3550.0,40.0,Sandy loam,Basin,313547.0,54.0,Coconut,249978,5
2624,2010,Kasaragodu,51179,3550.0,41.0,Sandy loam,Basin,2783.0,54.5,Coconut,637,5
2625,2011,Kasaragodu,468,3550.0,41.0,Sandy loam,Basin,1533.0,56.6,Coconut,43311,5
2626,2012,Kasaragodu,11841,3654.0,41.0,Sandy loam,Basin,1647.0,55.5,Coconut,24848,5
2627,2013,Kasaragodu,50975,3654.0,42.0,Sandy loam,Basin,975.0,58.5,Coconut,761,5
2628,2014,Kasaragodu,206,3654.0,42.0,Sandy loam,Basin,2.0,59.5,Coconut,45608,5
2629,2015,Kasaragodu,10922,233.0,42.0,Sandy loam,Basin,836.0,55.0,Coconut,234581,5
2630,2016,Kasaragodu,51390,233.0,43.0,Sandy loam,Basin,806.0,53.0,Coconut,646,5
2631,2017,Kasaragodu,177,233.0,27.0,Sandy loam,Spray,880.0,53.5,Coconut,43562,5
2632,2004,Kasaragodu,10723,234.0,27.0,Sandy loam,Spray,770.0,52.5,Coconut,200000,5
2633,2004,Kasaragodu,51709,234.0,27.0,Sandy loam,Spray,395.0,56.0,Coconut,4847,5
2634,2004,Kasaragodu,146,234.0,27.0,Sandy loam,Spray,187.0,57.0,Coconut,51239,5
2635,2004,Kasaragodu,10910,3105.0,27.0,Sandy loam,Spray,187.0,57.5,Coconut,216396,5
2636,2004,Kasaragodu,51355,3105.0,27.0,Sandy loam,Spray,121.0,57.0,Coconut,2644,5
2637,2004,Kasaragodu,160,3105.0,27.2,Sandy loam,Spray,103.0,55.0,Coconut,44235,5
2638,2004,Kasaragodu,10912,236.0,27.2,Sandy loam,Spray,71.0,56.0,Coconut,203317,5
2639,2004,Raichur,51353,236.0,27.2,Sandy loam,Spray,3961.0,54.0,Coconut,2134,5
2640,2004,Raichur,142,2903.1,27.0,Sandy loam,Spray,4247.0,58.0,Coconut,45186,5
2641,2004,Raichur,10505,2903.1,27.0,Sandy loam,Spray,3290.0,58.0,Coconut,238542,5
2642,2004,Raichur,51040,2903.1,27.0,Sandy loam,Spray,3138.0,59.0,Coconut,1516,5
2643,2004,Raichur,154,2996.6,27.0,Sandy loam,Spray,3423.0,50.0,Coconut,57259,5
2644,2004,Raichur,10318,2996.6,27.0,Sandy loam,Spray,3899.0,54.0,Coconut,234779,5
2645,2004,Raichur,48083,2996.6,27.0,Sandy loam,Spray,4015.0,53.0,Coconut,1493,5
2646,2004,Raichur,143,3522.8,27.2,Sandy loam,Spray,4279.0,52.0,Coconut,64409,5
2647,2004,Raichur,9283,3522.8,27.2,Sandy loam,Spray,4167.0,51.0,Coconut,249978,5
2648,2004,Raichur,47200,3522.8,27.2,Sandy loam,Spray,4479.0,57.0,Coconut,637,5
2649,2004,Raichur,158,3729.8,27.1,Sandy,Spray,3699.0,57.0,Coconut,43311,5
2650,2004,Raichur,8982,3729.8,27.1,Sandy,Spray,4904.0,60.0,Coconut,24848,5
2651,2004,Raichur,46990,3729.8,27.1,Sandy,Spray,2821.0,57.0,Coconut,761,5
2652,2004,Raichur,103,2746.2,26.8,Sandy,Spray,3472.0,57.0,Coconut,45608,5
2653,2004,Raichur,8239,2746.2,26.8,Sandy,Spray,3647.0,54.0,Coconut,234581,5
2654,2004,Raichur,44563,2746.2,26.8,Sandy,Spray,393.0,54.5,Coconut,646,5
2655,2004,Raichur,96,3360.0,37.0,Sandy,Spray,167.0,56.6,Coconut,43562,5
2656,2004,Raichur,6949,3360.0,37.0,Sandy,Spray,71.0,55.5,Coconut,200000,5
2657,2004,Raichur,44663,3360.0,37.0,Sandy,Spray,52.0,58.5,Coconut,4847,5
2658,2004,Raichur,110,3605.4,38.0,Sandy,Spray,12.0,59.5,Coconut,51239,5
2659,2004,Raichur,6824,3605.4,38.0,Sandy,Spray,51.0,55.0,Coconut,216396,5
2660,2004,Raichur,43013,3605.4,38.0,Sandy,Spray,61.0,53.0,Coconut,2644,5
2661,2004,Raichur,95,3512.4,39.0,Sandy,Spray,67.0,53.5,Coconut,44235,5
2662,2004,Raichur,6441,3512.4,39.0,Sandy,Spray,62.0,52.5,Coconut,203317,5
2663,2004,Raichur,4012,3512.4,39.0,Sandy,Spray,32.0,56.0,Coconut,2134,5
2664,2004,Raichur,4877,3296.0,40.0,Sandy,Spray,22.0,57.0,Coconut,45186,5
2665,2004,Raichur,4930,3296.0,40.0,Sandy,Spray,25.0,57.5,Coconut,238542,5
2666,2004,Raichur,4954,3296.0,40.0,Sandy,Spray,4.0,57.0,Coconut,1516,5
